id;area_conocimiento_id;padre_id;titulo;orden;trimestre
2608120100;2608;2608120000;La Atmósfera: Composición, Capas Y Fenómenos;1;
2608120200;2608;2608120000;Sistema Solar: Constitución Y Características;2;
2609010100;2609;2609010000;Importancia De Las Costumbres: Carnaval Y Semana Santa;1;
2609020100;2609;2609020000;Fraternidad, Solidaridad, Respeto Y Responsabilidad;1;
2609020200;2609;2609020000;La Comunidad De Jesús Y Armonía Con El Entorno;2;
2609020300;2609;2609020000;El Sumaq Kausa (Vivir Bien) A Luz Del Evangelio;3;
2609030100;2609;2609030000;Creador, Cosmogonía Y Panteísmo;1;
2609040100;2609;2609040000;Las Bienaventuranzas Y Preceptos De La Iglesia;1;
2609040200;2609;2609040000;Obras De Misericordia Y La Trilogía Andina;2;
2609050100;2609;2609050000;Historia Y Estructura De La Biblia;1;
2609050200;2609;2609050000;Signos Y Señales De Dios En La Vida;2;
2609060100;2609;2609060000;Autoconocimiento Y Proyecto De Vida;1;
2609060200;2609;2609060000;Soy Único En Relación A Otros Y Mis Emociones;2;
2609060300;2609;2609060000;Mi Sexualidad Un Regalo De Dios Y Respeto A La Vida;3;
2609070100;2609;2609070000;Qué Es La Dignidad Y Jesús Como Esperanza;1;
2609070200;2609;2609070000;Derechos, Deberes Y Obligaciones Del Ser Humano;2;
3101010100;3101;3101010000;El Universo;1;
3101010200;3101;3101010000;El Sistema Solar;2;
3101010300;3101;3101010000;Teoría Del Origen De La Vida;3;
3101020100;3101;3101020000;La Biología Como Ciencia De La Vida;1;
3101020200;3101;3101020000;Niveles De Organización Biológica;2;
3101020300;3101;3101020000;Conceptos Generales De Bioelementos Y Biomoléculas Como Base De Vida En Los Procesos Biológicos;3;
3101030100;3101;3101030000;Criterios De Clasificación De Los Seres Vivos;1;
3101030200;3101;3101030000;Dominios Y Reinos De La Naturaleza;2;
3101030300;3101;3101030000;Importancia De La Biodiversidad;3;
3101030400;3101;3101030000;El Proceso De La Ciencia: La Investigación Científica;4;
3101030500;3101;3101030000;El Laboratorio;5;
3101040100;3101;3101040000;La Célula Como Unidad Fundamental De Los Organismos;1;
3101040200;3101;3101040000;Célula Procariota Y Eucariota;2;
3101050100;3101;3101050000;Cambios Físicos Del Hombre Y De La Mujer En La Pubertad Y Adolescencia;1;
3101050200;3101;3101050000;Identidad De Género;2;
3101060100;3101;3101060000;La Química Como Ciencia Experimental;1;
3101060200;3101;3101060000;División De La Química;2;
3101060300;3101;3101060000;Importancia De La Química En La Tierra;3;
3101070100;3101;3101070000;La Materia Y Su Composición;1;
3101070200;3101;3101070000;Cambios De Estado De La Materia;2;
3101070300;3101;3101070000;Propiedades De La Materia: Generales Y Particulares;3;
3101070400;3101;3101070000;Fenómenos De La Materia: Físicos, Químicos Y Alotrópicos;4;
3101080100;3101;3101080000;La Física Como Ciencia;1;
3101080200;3101;3101080000;Fenómenos Físicos De La Tierra Y El Universo;2;
3101080300;3101;3101080000;Matemática Aplicada A La Ciencias Naturales: Cifras Significativas, Redondeo De Valores Y Prefijos Numéricos;3;
3101090100;3101;3101090000;Estructura De La Tierra;1;
3101090200;3101;3101090000;División De Los Suelos En La Tierra;2;
3101090300;3101;3101090000;Afectación De Los Suelos: Desertificación, Tipos De Erosión, Compactación Y Degradación De La Cubierta Vegetal;3;
3101090400;3101;3101090000;El Cuidado De Los Suelos En La Tierra;4;
3101100100;3101;3101100000;Sistemas De Vida En La Tierra;1;
3101100200;3101;3101100000;Estructura Y Funcionamiento De Una Comunidad;2;
3101100300;3101;3101100000;Salud Comunitaria En La Tierra;3;
3201010100;3201;3201010000;Factores Biológicos Que Hacen A La Diversidad En La Apariencia Corporal;1;
3201010200;3201;3201010000;Órganos Sexuales, Sistema Cromosómico, Hormonal Y Gonadal;2;
3201010300;3201;3201010000;Proceso Reproductivo Humano;3;
3201010400;3201;3201010000;Factores De Riesgo (Sociales, Psicológicos, Legales, Económicos, Físicos) Que Inciden En El Embarazo No Planificado En La Adolescencia;4;
3201020100;3201;3201020000;Tipos De Nutrición En Los Seres Vivos;1;
3201020200;3201;3201020000;Sistemas Que Intervienen En Las Funciones De Nutrición;2;
3201020300;3201;3201020000;Problemas Nutricionales Por Déficit Alimentario: Desnutrición, Obesidad, Anemia Y Otros;3;
3201020400;3201;3201020000;Desórdenes De La Conducta Alimentaria: Anorexia Y Bulimia;4;
3201030100;3201;3201030000;Anatomía Y Fisiología De Los Sentidos;1;
3201030200;3201;3201030000;Patologías Y Cuidado De Los Sentidos;2;
3201040100;3201;3201040000;Mezclas Homogéneas Y Heterogéneas;1;
3201040200;3201;3201040000;Combinación De Sustancias Químicas;2;
3201050100;3201;3201050000;Clasificación De Los Elementos Químicos (Estructura Del Átomo);1;
3201050200;3201;3201050000;Símbolo Y Número De Oxidación O Valencia;2;
3201050300;3201;3201050000;Notación Y Nomenclatura Química;3;
3201050400;3201;3201050000;Aplicación De Números De Oxidación De La Tabla Periódica En Compuestos Binarios;4;
3201060100;3201;3201060000;Matemática Aplicada A La Física: Notación Científica Y Uso De La Calculadora;1;
3201060200;3201;3201060000;Magnitudes Y Unidades Fundamentales Y Derivadas;2;
3201060300;3201;3201060000;Equivalencias Y Conversión De Unidades;3;
3201070100;3201;3201070000;Calor Y Temperatura;1;
3201070200;3201;3201070000;Tipos De Termómetros;2;
3201070300;3201;3201070000;Escalas Termométricas;3;
3201070400;3201;3201070000;Problemas De Aplicación;4;
3201070500;3201;3201070000;Efectos Del Calor En La Salud;5;
3201080100;3201;3201080000;Estructura Y Órbitas De Los Objetos Del Sistema Solar, Los Periodos Siderales Y Sinódicos;1;
3201080200;3201;3201080000;El Sol: Estructura, Composición, Rotación Solar, Relación Tierra-Sol;2;
3201080300;3201;3201080000;Principales Movimientos De La Tierra;3;
3201080400;3201;3201080000;La Luna: Fases;4;
3201080500;3201;3201080000;Impacto De Los Fenómenos: Mareas, Estaciones, Eclipses, Auroras, Lluvias De Meteoros, Halo Lunar Y Solar En Los Sistemas De Vida;5;
3201090100;3201;3201090000;La Energía En Los Procesos Biológicos;1;
3201090200;3201;3201090000;La Energía Y Formas De Energía Que Se Manifiestan En La Tierra;2;
3201090300;3201;3201090000;El Flujo De La Energía En La Biósfera;3;
3201090400;3201;3201090000;El Ciclo De La Energía En Los Sistemas Naturales;4;
3201090500;3201;3201090000;Fuentes De Energía;5;
3201090600;3201;3201090000;Energías Alternativas Y Renovables;6;
3201100100;3201;3201100000;Ecosistemas;1;
3201100200;3201;3201100000;Hábitat Y Nicho Ecológico;2;
3201100300;3201;3201100000;Niveles, Cadenas Y Redes Tróficas;3;
3201100400;3201;3201100000;Tipos De Ecosistemas;4;
3301010100;3301;3301010000;Organización Del Cuerpo Animal: Tejido Epitelial, Conectivo, Muscular, Nervioso;1;
3301010200;3301;3301010000;Biopsia, Necropsia, Autopsia;2;
3301020100;3301;3301020000;Neuronas Y Células Gliales;1;
3301020200;3301;3301020000;Sinapsis Y Neurotransmisores;2;
3301020300;3301;3301020000;Anatomía Y Fisiología Del Sistema Nervioso Humano: Sistema Nervioso Central, Sistema Nervioso Periférico Y Autónomo;3;
3301020400;3301;3301020000;Neurobiología Del Amor: Patologías Y Cuidado Del Sistema Nervioso.;4;
3301020500;3301;3301020000;Efectos Del Consumo De Fármacos Y Sustancias Tóxicas En El Sistema Nervioso;5;
3301030100;3301;3301030000;Fisiología De Los Sistemas Sensoriales;1;
3301030200;3301;3301030000;Clasificación De Los Receptores Sensoriales: Mecanorreceptores, Termorreceptor, Fotorreceptores, Quimiorreceptores, Nociceptores, Propioceptores;2;
3301030300;3301;3301030000;Patologías Y Cuidado De Los Sistemas Sensoriales;3;
3301040100;3301;3301040000;Circulación En Las Especies Animales;1;
3301040200;3301;3301040000;"Anatomía Y Fisiología Del Sistema Circulatorio; Corazón, Vasos Sanguíneos: Arterias, Venas Y Capilares";2;
3301040300;3301;3301040000;Componentes Y Funciones De La Sangre;3;
3301040400;3301;3301040000;Tipos Sanguíneos: Grupos Y Factor Rh;4;
3301040500;3301;3301040000;El Sistema Linfático;5;
3301040600;3301;3301040000;Cuidados Y Patologías Del Sistema Circulatorio;6;
3301050100;3301;3301050000;Respiración En Las Especies Animales (Pulmonar, Traqueal, Bronquial Y Cutánea);1;
3301050200;3301;3301050000;Anatomía Y Fisiología Del Aparato Respiratorio Humano: Vías Respiratorias Y Pulmones;2;
3301050300;3301;3301050000;Cuidados Y Patologías Del Aparato Respiratorio;3;
3301060100;3301;3301060000;Mecanismos De Excreción En Las Especies Animales;1;
3301060200;3301;3301060000;Anatomía Del Aparato Excretor Humano: Riñones Y Vías Urinarias;2;
3301060300;3301;3301060000;Cuidados Y Patologías Del Aparato Excretor;3;
3301070100;3301;3301070000;La Digestión En Animales;1;
3301070200;3301;3301070000;"Anatomía Del Aparato Digestivo Humano; Tubo Digestivo, Glándulas Anexas";2;
3301070300;3301;3301070000;Fisiología De La Digestión: Ingestión – Digestión – Absorción - Egestión;3;
3301070400;3301;3301070000;Patologías Y Cuidado Del Aparato Digestivo Y Su Prevención;4;
3301080100;3301;3301080000;La Geografía Física Y La Biogeografía;1;
3301080200;3301;3301080000;Estructura De La Tierra: Litósfera, Atmósfera E Hidrósfera;2;
3301080300;3301;3301080000;Ciclos Biogeoquímicos: Ciclo Del Oxígeno, Ciclo Del Carbono, Ciclo Del Dióxido De Carbono, Ciclo Del Nitrógeno, Ciclo Del Azufre, Ciclo Del Fósforo, Ciclo Del Agua;3;
3301080400;3301;3301080000;Alteración De Los Ciclos Biogeoquímicos Y Problemática Ambiental: Reuso Del Agua, Aguas Residuales, Tratamiento Del Agua, Acceso Al Agua Segura;4;
3301090100;3301;3301090000;Cambio Climático;1;
3301090200;3301;3301090000;Causas Y Efectos Del Cambio Climático: Deforestación, Aumento Desproporcionado De Gases De Efecto Invernadero, Crecimiento Acelerado De La Población;2;
3301090300;3301;3301090000;Medidas De Mitigación Y Adaptación Al Cambio Climático;3;
3301100100;3301;3301100000;Protección Conservación Y Preservación De Los Recursos Naturales En Bolivia;1;
3301100200;3301;3301100000;Ecotecnología: Energía Verde;2;
3301100300;3301;3301100000;Modificación De Los Sistemas Naturales: Impacto Ambiental;3;
3301100400;3301;3301100000;Efectos De La Contaminación En El Medio Ambiente;4;
3401010100;3401;3401010000;Tipos De Esqueletos En Las Especies Animales;1;
3401020100;3401;3401020000;Conformación General Del Esqueleto: Número De Huesos Y Peso Del Esqueleto Humano;1;
3401020200;3401;3401020000;Terminología De Planos Y Posiciones Anatómicas;2;
3401020300;3401;3401020000;Estructura Microscópica Y Macroscópica De Los Huesos Del Esqueleto Humano;3;
3401020400;3401;3401020000;Esqueleto Axial: Cabeza, Columna Vertebral Y Caja Torácica;4;
3401020500;3401;3401020000;Esqueleto Apendicular: Extremidades Superiores E Inferiores;5;
3401020600;3401;3401020000;Cuidado Del Sistema Locomotor;6;
3401020700;3401;3401020000;Enfermedades, Traumas Y Lesiones Del Sistema Locomotor;7;
3401030100;3401;3401030000;Artrología;1;
3401030200;3401;3401030000;Tipos De Articulaciones;2;
3401030300;3401;3401030000;Cuidados Del Sistema Articular;3;
3401030400;3401;3401030000;Enfermedades Y Lesiones Del Sistema Articular;4;
3401040100;3401;3401040000;Miología;1;
3401040200;3401;3401040000;Tipos De Músculos;2;
3401040300;3401;3401040000;Estructura Microscópica Y Macroscópica De Los Músculos;3;
3401040400;3401;3401040000;Fisiología Muscular;4;
3401040500;3401;3401040000;Músculos De La Cabeza, Tronco Y Extremidades;5;
3401040600;3401;3401040000;Cuidados Del Sistema Muscular;6;
3401040700;3401;3401040000;Enfermedades Y Lesiones Musculares;7;
3401050100;3401;3401050000;Glándulas Del Sistema Exocrino: Salivales, Sudoríparas, Lacrimales, Mamarias Y Digestivas;1;
3401050200;3401;3401050000;Endocrino: Hipotálamo, Hipófisis, Tiroides, Paratiroides, Páncreas Endocrino, Suprarrenales, Testículos Y Ovarios.;2;
3401050300;3401;3401050000;Cuidado Y Prevención De Enfermedades Del Sistema Endocrino Y Exocrino;3;
3401060100;3401;3401060000;Sistema Inmunitario;1;
3401060200;3401;3401060000;Defensa De La Integridad Biológica Del Organismo: Conceptos Básicos De Inmunología;2;
3401060300;3401;3401060000;Órganos Del Sistema Inmunitario;3;
3401060400;3401;3401060000;Inmunidad Inespecífica Y Adquirida;4;
3401060500;3401;3401060000;Estructura Y Fisiología De Los Anticuerpos;5;
3401060600;3401;3401060000;Hipersensibilidad;6;
3401060700;3401;3401060000;Patologías Y Prevención De Enfermedades Del Sistema Inmune;7;
3401070100;3401;3401070000;Definición De Los Derechos Sexuales Y Derechos Reproductivos;1;
3401070200;3401;3401070000;Conductas Sexuales De Riesgo Y Sus Efectos En La Salud Mental: Pornografía, Cyber Sexo Y Acoso Sexual, Pederasta, Violencia Sexual Comercial Y Prostitución;2;
3401080100;3401;3401080000;Pisos Ecológicos De Bolivia;1;
3401080200;3401;3401080000;Diversidad De La Flora Y Fauna En Bolivia;2;
3401080300;3401;3401080000;Áreas Protegidas;3;
3401080400;3401;3401080000;Flora Y Fauna En Peligro De Extinción En Bolivia;4;
3401080500;3401;3401080000;Especies Nativas Y Exóticas En Bolivia;5;
3401080600;3401;3401080000;Leyes De Protección De La Biodiversidad;6;
3501010100;3501;3501010000;Origen De La Vida (Célula);1;
3501010200;3501;3501010000;Teoría Celular;2;
3501010300;3501;3501010000;Clasificación De Las Células: Por Su Evolución Y Origen;3;
3501010400;3501;3501010000;Membrana Celular: Estructura, Funciones Y Mecanismos De Transporte;4;
3501010500;3501;3501010000;El Citoplasma, Citoesqueleto Y Sus Organelos;5;
3501010600;3501;3501010000;Componentes Del Núcleo Celular: Cromatina Y Cromosomas (Adn Y Arn);6;
3501020100;3501;3501020000;Características De La Reproducción Celular: Reproducción Celular Asexual, Reproducción De Células Somáticas (Mitosis), Reproducción De Células Sexuales (Meiosis);1;
3501020200;3501;3501020000;Gametogénesis;2;
3501020300;3501;3501020000;Expresión Génica;3;
3501030100;3501;3501030000;Características Del Metabolismo Celular;1;
3501030200;3501;3501030000;Tipos De Metabolismo Celular;2;
3501030300;3501;3501030000;Anabolismo Heterótrofo - Autótrofo;3;
3501030400;3501;3501030000;Catabolismo: Respiración Celular, Aeróbica, Anaeróbica, Fermentación;4;
3501030500;3501;3501030000;Obtención De Energía A Partir De La Degradación De Los Carbohidratos: (Glucólisis, Ciclo De Krebs Y Fosforilación Oxidativa);5;
3501040100;3501;3501040000;Anatomía Y Fisiología Del Aparato Reproductor Humano.;1;
3501040200;3501;3501040000;Fecundación Y Tipos De Fecundación;2;
3501040300;3501;3501040000;Desarrollo Embrionario Y Fetal;3;
3501040400;3501;3501040000;El Parto En Los Seres Humanos;4;
3501040500;3501;3501040000;Cuidados, Nutrición Y Detección De Riesgos En El Embarazo Y En Periodo De Lactancia;5;
3501040600;3501;3501040000;Tipos De Cáncer Asociados A Los Órganos Sexuales: Mamario, Cuello Uterino, Próstata, Formas De Prevención;6;
3501050100;3501;3501050000;Métodos Anticonceptivos;1;
3501050200;3501;3501050000;El Aborto: Aspectos Biológicos, Psicológicos, Sociales, Culturales, Éticos Y Legales;2;
3501050300;3501;3501050000;Infecciones De Transmisión Sexual Y Vih;3;
3501060100;3501;3501060000;Organización Del Cuerpo De La Planta;1;
3501060200;3501;3501060000;Sistemas Vegetales: Sistema Epidérmico, Sistema Fundamental, Sistema Vascular;2;
3501060300;3501;3501060000;Meristemos Vegetales: Meristemos Apicales, Meristemos Laterales;3;
3501060400;3501;3501060000;Estructura De Una Angiosperma;4;
3501070100;3501;3501070000;Clasificación Vegetal (Briófitas Y Cormofitas);1;
3501070200;3501;3501070000;Organografía: Estructura Y Función De La Raíz, Tallo, Hoja, Flor, Fruto Y Semilla;2;
3501070300;3501;3501070000;Procesos Fisiológicos: Transporte De Agua Y Minerales, Fotosíntesis, Transpiración E Intercambio Gaseoso;3;
3501070400;3501;3501070000;Crecimiento Y Desarrollo De La Planta;4;
3501070500;3501;3501070000;Reproducción Sexual Y Asexual;5;
3501070600;3501;3501070000;Plantas Medicinales De La Región Y Su Aplicación;6;
3501080100;3501;3501080000;Gestión Sostenible En El Uso De Suelos;1;
3501080200;3501;3501080000;Sistemas Agrícolas, Control Y Manejo Integral De Plagas.;2;
3501080300;3501;3501080000;Protección De Fuentes De Agua (Superficiales Y Subterráneas);3;
3501080400;3501;3501080000;Uso Eficiente Del Agua;4;
3501080500;3501;3501080000;Tecnologías Convencionales Y No Convencionales De Saneamiento Básico;5;
3501090100;3501;3501090000;Ecorregiones De Bolivia Y Sus Características;1;
3501090200;3501;3501090000;Estado De Conservación De Las Ecorregiones;2;
3501090300;3501;3501090000;Gestión Integral De Los Recursos Hídricos;3;
3501090400;3501;3501090000;Gestión De Riesgos: Reducción De Riesgos: Prevención, Mitigación, Recuperación, Atención De Desastres Y/O Emergencias: Preparación, Alerta, Respuesta Y Rehabilitación;4;
3601010100;3601;3601010000;Genética Y Herencia;1;
3601010200;3601;3601010000;Nomenclatura Genética;2;
3601010300;3601;3601010000;Leyes De La Herencia Mendeliana;3;
3601010400;3601;3601010000;Herencia Ligada Al Sexo - Identidad De Género Y Expresiones Afectivas;4;
3601010500;3601;3601010000;Árbol Genealógico;5;
3601020100;3601;3601020000;Alteraciones Genéticas Humanas;1;
3601020200;3601;3601020000;Errores En El Número De Cromosomas;2;
3601020300;3601;3601020000;Mutaciones En Los Humanos;3;
3601030100;3601;3601030000;Recombinación Del Adn En La Reproducción Sexual Y Asexual;1;
3601030200;3601;3601030000;Recombinación Artificial Del Adn;2;
3601030300;3601;3601030000;La Clonación: Consideraciones Éticas;3;
3601030400;3601;3601030000;Características De La Biotecnología;4;
3601030500;3601;3601030000;Los Colores De La Biotecnología;5;
3601030600;3601;3601030000;Transgénicos, Biodiversidad Y Salud Humana;6;
3601030700;3601;3601030000;Los Organismos Genéticamente Modificados Y Su Impacto En La Biodiversidad, Comercio En Bolivia.;7;
3601030800;3601;3601030000;Medicina Nuclear;8;
3601040100;3601;3601040000;Edad De La Tierra;1;
3601040200;3601;3601040000;Teorías Sobre El Origen De La Vida;2;
3601040300;3601;3601040000;Eras Geológicas De La Tierra;3;
3601040400;3601;3601040000;Pruebas De La Evolución;4;
3601040500;3601;3601040000;Teorías De La Evolución: Lamarckismo, Darwinismo;5;
3601040600;3601;3601040000;Evolución Humana;6;
3601050100;3601;3601050000;La Salud Y La Enfermedad;1;
3601050200;3601;3601050000;Vías De Transmisión De Las Enfermedades Infecciosas;2;
3601050300;3601;3601050000;Enfermedades Producidas Por Bacterias, Hongos Y Virus;3;
3601050400;3601;3601050000;Higiene Personal Y Lavado De Manos En La Prevención De Enfermedades Infecciosas;4;
3601050500;3601;3601050000;Inocuidad En La Manipulación De Alimentos;5;
3601060100;3601;3601060000;Características De Las Enfermedades No Transmisibles;1;
3601060200;3601;3601060000;Factores De Riesgo;2;
3601060300;3601;3601060000;Prevención Y Control De Las Enfermedades No Transmisibles;3;
3601070100;3601;3601070000;Botiquín De Primeros Auxilios;1;
3601070200;3601;3601070000;Primeros Auxilios: Actuación General Ante Una Situación De Emergencia (Pas);2;
3601070300;3601;3601070000;Tratamiento Inicial De Heridas, Quemaduras, Lipotimias, Asfixias Por Obstrucción Y Traumatismos;3;
3601070400;3601;3601070000;Medicina Tradicional, Natural Y Curaciones Caseras;4;
3601070500;3601;3601070000;Medicina Convencional: Métodos De Diagnóstico De Las Enfermedades;5;
3601080100;3601;3601080000;Microbiología;1;
3601080200;3601;3601080000;Clasificación De La Microbiología: Bacteriología, Micología, Parasitología, Virología;2;
3601090100;3601;3601090000;Características De Las Epidemias, Endemias, Pandemias;1;
3601090200;3601;3601090000;Enfermedades Endémicas De Las Regiones De Bolivia: Malaria, Dengue, Leishmaniasis, Chagas, Zika, Chikunguña Y Otros;2;
3601100100;3601;3601100000;Características Generales De Los Animales;1;
3601100200;3601;3601100000;Principales Filos Animales: Invertebrados Y Vertebrados;2;
3601100300;3601;3601100000;Taxonomía: Sistema Binomial;3;
3601100400;3601;3601100000;Enfermedades En Animales Domésticos Y De Granja;4;
3601100500;3601;3601100000;Los Animales Como Sujetos De Protección;5;
3601110100;3601;3601110000;Niveles De Organización Ecológica;1;
3601110200;3601;3601110000;Dinámica De Los Ecosistemas: Flujo De Energía De Un Ecosistema;2;
3601110300;3601;3601110000;Ecología De Poblaciones;3;
3601110400;3601;3601110000;Ecología De Comunidades;4;
3601120100;3601;3601120000;Gobernanza Del Agua (Normas, Roles, Responsabilidades, Obligaciones Para Un Acceso Y Uso Racional Del Agua;1;
3601120200;3601;3601120000;Ley Del Medio Ambiente (1333);2;
3601120300;3601;3601120000;Ley De La Tierra (071);3;
3601120400;3601;3601120000;Ley Marco De La Tierra Y Desarrollo Integral Para Vivir Bien (300);4;
3601120500;3601;3601120000;Cuidado Y Protección De Las Tierras Comunitarias De Origen En Bolivia;5;
3302010100;3302;3302010000;Cifras Significativas Y Redondeo De Valores;1;
3302010200;3302;3302010000;Notación Científica Y Prefijos Numéricos;2;
3302010300;3302;3302010000;Magnitudes Y Unidades De Medida;3;
3302010400;3302;3302010000;Conversión De Unidades;4;
3302010500;3302;3302010000;Experiencia Práctica Productiva;5;
3302020100;3302;3302020000;Precisión Y Exactitud;1;
3302020200;3302;3302020000;Errores, Tipos Y Clasificación De Errores;2;
3302020300;3302;3302020000;Experiencia Práctica Productiva;3;
3302030100;3302;3302030000;Teorema De Pitágoras;1;
3302030200;3302;3302030000;Funciones Trigonométricas;2;
3302030300;3302;3302030000;Ley De Senos Y Cosenos;3;
3302030400;3302;3302030000;Experiencia Práctica Productiva;4;
3302040100;3302;3302040000;Magnitudes Escalares Y Vectoriales;1;
3302040200;3302;3302040000;Clasificación De Vectores;2;
3302040300;3302;3302040000;Operaciones Vectoriales Por Métodos Gráficos (Triángulo, Polígono Y Paralelogramo);3;
3302040400;3302;3302040000;Experiencia Práctica Productiva;4;
3302050100;3302;3302050000;Resolución De Vectores Por Métodos Trigonométricos;1;
3302050200;3302;3302050000;Descomposición Vectorial En El Plano Y En El Espacio;2;
3302050300;3302;3302050000;Vectores Unitarios (Operaciones);3;
3302050400;3302;3302050000;Producto Escalar Y Vectorial;4;
3302050500;3302;3302050000;Experiencia Práctica Productiva;5;
3302060100;3302;3302060000;Características De Una Onda (Longitud De Onda, Periodo Y Frecuencia);1;
3302060200;3302;3302060000;Clasificación De Las Ondas En La Tierra Y La Naturaleza Y Cosmos (Ondas Mecánicas Y Electromagnéticas);2;
3302060300;3302;3302060000;Ondas De Sonido;3;
3302060400;3302;3302060000;Velocidad Del Sonido En Diferentes Materiales.;4;
3302060500;3302;3302060000;Manifestación De La Luz Como Onda, Velocidad De La Luz;5;
3302060600;3302;3302060000;Espectro Electromagnético;6;
3302060700;3302;3302060000;Efecto Fotoeléctrico;7;
3302060800;3302;3302060000;El Satélite Tksat-1 (Túpac Katari) Y Las Telecomunicaciones En Bolivia;8;
3302060900;3302;3302060000;Experiencia Práctica Productiva;9;
3302070100;3302;3302070000;Leyes De Reflexión;1;
3302070200;3302;3302070000;Índice De Refracción;2;
3302070300;3302;3302070000;Leyes De Refracción;3;
3302070400;3302;3302070000;Espejos Planos;4;
3302070500;3302;3302070000;Espejos Esféricos;5;
3302070600;3302;3302070000;Ecuaciones De Espejos;6;
3302070700;3302;3302070000;Lentes Delgadas;7;
3302070800;3302;3302070000;Tipos De Lentes;8;
3302070900;3302;3302070000;Ecuación De Lentes;9;
3302071000;3302;3302070000;Experiencia Práctica Productiva;10;
3302080100;3302;3302080000;Escalas Termométricas;1;
3302080200;3302;3302080000;Dilatación Térmica De Los Cuerpos (Lineal, Superficial Y Volumétrica);2;
3302080300;3302;3302080000;Calor Específico De Los Cuerpos;3;
3302080400;3302;3302080000;Impacto Del Cambio Climático En Bolivia;4;
3302080500;3302;3302080000;Experiencia Práctica Productiva;5;
3402010100;3402;3402010000;Movimiento;1;
3402010200;3402;3402010000;Elementos Del Movimiento: Posición, Trayectoria, Desplazamiento.;2;
3402010300;3402;3402010000;Sistemas De Referencia;3;
3402010400;3402;3402010000;Distancia Y Desplazamiento;4;
3402010500;3402;3402010000;Rapidez Y Velocidad;5;
3402010600;3402;3402010000;Experiencia Práctica Productiva;6;
3402020100;3402;3402020000;Características Del Mru;1;
3402020200;3402;3402020000;Modelo Matemático (Ecuaciones);2;
3402020300;3402;3402020000;"Representaciones Graficas Del Mru (V-T; X-T)";3;
3402020400;3402;3402020000;Tiempo De Encuentro Y De Alcance En El Mru;4;
3402020500;3402;3402020000;Aplicación Del Mru En La Vida Cotidiana;5;
3402020600;3402;3402020000;Experiencia Práctica Productiva;6;
3402030100;3402;3402030000;Características Del Mruv;1;
3402030200;3402;3402030000;Aceleración Y Desaceleración;2;
3402030300;3402;3402030000;Modelos Matemáticos (Ecuaciones);3;
3402030400;3402;3402030000;"Representaciones Graficas Del Mruv (V-T; X-T; A-T).";4;
3402030500;3402;3402030000;Aplicación Del Mruv En La Vida Cotidiana;5;
3402030600;3402;3402030000;Experiencia Práctica Productiva;6;
3402040100;3402;3402040000;Características Del Movimiento Vertical;1;
3402040200;3402;3402040000;La Aceleración De La Gravedad;2;
3402040300;3402;3402040000;Modelos Matemáticos (Ecuaciones);3;
3402040400;3402;3402040000;Distancia Y Desplazamiento;4;
3402040500;3402;3402040000;Rapidez Y Velocidad;5;
3402040600;3402;3402040000;Experiencia Práctica Productiva;6;
3402050100;3402;3402050000;Características Del Movimiento Parabólico: Movimiento Compuesto;1;
3402050200;3402;3402050000;Principio De Independencia De Los Movimientos;2;
3402050300;3402;3402050000;Modelos Matemáticos (Ecuaciones): Tiempo De Vuelo, Altura Máxima, Alcance Horizontal,;3;
3402050400;3402;3402050000;Experiencia Práctica Productiva;4;
3402060100;3402;3402060000;Características Del Mcu (Nociones Del Estudio De La Circunferencia);1;
3402060200;3402;3402060000;Modelos Matemáticos (Ecuaciones): Desplazamiento Lineal Y Angular, Velocidad Lineal Y Angular, El Período Y La Frecuencia, Aceleración Centrípeta;2;
3402060300;3402;3402060000;Análisis De Gráficas En Función A Las Ecuaciones Del Movimiento Vertical;3;
3402060400;3402;3402060000;Experiencia Práctica Productiva;4;
3402070100;3402;3402070000;Características Del Mcuv;1;
3402070200;3402;3402070000;Modelos Matemáticos (Ecuaciones) Del Mcuv;2;
3402070300;3402;3402070000;Transmisión Del Movimiento;3;
3402070400;3402;3402070000;Experiencia Práctica Productiva;4;
3502010100;3502;3502010000;Nociones De Estática;1;
3502010200;3502;3502010000;Concepto Y Clases De Fuerza;2;
3502010300;3502;3502010000;Diferencia Entre Masa Y Peso;3;
3502010400;3502;3502010000;Diagramas De Cuerpo Libre;4;
3502010500;3502;3502010000;Leyes De Newton (Primera Y Tercera);5;
3502010600;3502;3502010000;Condiciones De Equilibrio;6;
3502010700;3502;3502010000;Maquinas Simples;7;
3502010800;3502;3502010000;Experiencia Práctica Productiva;8;
3502020100;3502;3502020000;Análisis De Las Causas Generadoras Del Movimiento;1;
3502020200;3502;3502020000;Segunda Ley De Newton;2;
3502020300;3502;3502020000;Fuerzas De Rozamiento O Fricción;3;
3502020400;3502;3502020000;Poleas;4;
3502020500;3502;3502020000;Ley De Hooke;5;
3502020600;3502;3502020000;Experiencia Práctica Productiva;6;
3502030100;3502;3502030000;Características De La Dinámica Circular;1;
3502030200;3502;3502030000;Fuerza Centrípeta Y Centrífuga;2;
3502030300;3502;3502030000;Curvas Peraltadas;3;
3502030400;3502;3502030000;Ley De La Gravitación Universal;4;
3502030500;3502;3502030000;Leyes De Kepler (Ley De Las Órbitas, Ley De Las Áreas, Ley De Los Periodos);5;
3502030600;3502;3502030000;Experiencia Práctica Productiva;6;
3502040100;3502;3502040000;Concepto De Trabajo Mecánico;1;
