id,nombre,distrito_id,area,nivel,latitud,longitud
31920029,MONSEÑOR SALVATIERRA,7023,Rural,7,-20.0101667374349,-63.5249259944763
31920031,URUNDAYTI,7023,Rural,7,-19.96249961853,-63.525325775146
31920034,GUAPOY,7023,Rural,2,-19.981095,-63.544348
31920035,JUAN PABLO RIVERO HERBAS,7023,Rural,7,-20.0186800439771,-63.5120352979507
31920036,GUAZUIGUA ALTO,7023,Rural,3,-19.973712,-63.481953
31920037,EL RODEO,7023,Rural,7,-19.9629069617854,-63.4126836061478
31920038,PIPI PARIRENDA,7023,Rural,7,-20.0111613793821,-63.5237251630851
31920039,PIPI SANTA RITA,7023,Rural,3,-20.098116,-63.417701
31920040,YOBATITINDI,7023,Rural,3,-19.966781,-63.394341
40450002,BARBECHOS,1014,Rural,3,-19.552334289542,-64.2967692613604
40450003,BARTOLINA SISA,1014,Rural,3,-19.8203068753463,-64.3263079524038
40450004,EL DORADO,1014,Rural,7,-19.7904938238705,-64.3290619254116
40450005,KARACHI MAYU,1014,Rural,3,-19.717100143433,-64.1983764171599
40450006,KASPICANCHA,1013,Rural,3,-19.4411876099524,-64.3694809079175
40450007,LA REVUELTA,1014,Rural,3,-19.8001255629089,-64.2021955251697
40450008,LAGUNILLAS,1014,Rural,3,-19.5888793966716,-64.2690491676331
40450009,OSCAR ALFARO,1013,Rural,7,-19.5037740136248,-64.3351347446437
40450010,MATELA ALTA,1013,Rural,3,-19.4785893752354,-64.4000176191331
40450013,MUSKA,1014,Rural,2,-19.691583815467,-64.2098103761676
40450014,NARANJOS,1013,Rural,3,-19.4093681543929,-64.3525758981703
40450015,NOGALES,1014,Rural,3,-19.6600100062714,-64.3409860730168
40450016,RODEITO,1014,Rural,7,-19.8221906819991,-64.1989812850947
40450017,SAN BLAS,1014,Rural,3,-19.6336911417994,-64.3901633024219
40450019,VILLAR PAMPA,1014,Rural,3,-19.6331257723897,-64.2757760286331
40450020,VILLCA VILLCA,1013,Rural,2,-19.5081182072873,-64.2993128299713
40450021,ALCALA,1013,Rural,4,-19.3652536765778,-64.3898704051969
40450022,RUFINO SALAZAR,1013,Rural,3,-19.3690373106562,-64.3945440649983
40450028,EDUARDO ABAROA,1014,Rural,4,-19.630100250244,-64.310661315918
40610001,NACIONAL AYACUCHO,2053,Rural,7,-17.2877006530762,-67.9238433837891
40610005,TAIPILLANGA,2053,Rural,7,-17.305700302124,-67.9020690917969
40610007,COLCHANI,2053,Rural,7,-17.2385997772217,-67.8506393432617
40610010,PUSUTA DE JATUQUIRA,2053,Rural,3,-17.2682991027832,-67.8583984375
40610011,CAHUANUTA,2053,Rural,3,-17.2206001281738,-67.8658905029297
40610012,BELEN IQUIACA,2053,Rural,7,-17.1982002258301,-67.9439926147461
40610016,MANTECANI,2053,Rural,3,-17.1537990570068,-67.9432067871094
40610017,FRANZ TAMAYO DE CHIARAQUE,2053,Rural,6,-17.2266006469727,-68.0215682983398
40610018,SAN MARTIN,2053,Rural,3,-17.2164993286133,-67.9840316772461
40610019,CAPUNUTA,2053,Rural,3,-17.2493991851807,-68.0322189331055
40610020,CHUSICANI,2053,Rural,3,-17.2562007904053,-68.0728073120117
40610021,VITUYO,2053,Rural,3,-17.1923007965088,-68.0969161987305
40610022,VICARANI,2053,Rural,3,-17.225299835205,-68.070495605469
40610024,23 DE MARZO,2053,Rural,2,-17.2931995391846,-67.8702621459961
40610025,TARMAYA,2053,Rural,3,-17.2166996002197,-67.9496917724609
40610030,CHIARUMANI,2053,Rural,7,-17.1788997650146,-67.8775939941406
40610031,SIMON BOLIVAR DE CHACOMA,2053,Rural,7,-17.204200744629,-67.883476257324
40610032,VISCACHANI,2053,Rural,7,-17.179500579834,-67.9494094848633
40610051,HIRUTIRA,2053,Rural,2,-17.1178491179127,-67.8937460184097
80670005,MIRAFLORES,2025,Rural,2,-14.836000442505,-68.47053527832
40610054,CALAMA,2053,Rural,3,-17.243999481201,-67.936790466309
40610057,NICOLAS FERNANDEZ NARANJO,2053,Rural,3,-17.2660633609685,-67.9228408336639
40610062,23 DE MARZO DE SAN MARTIN IQUIACA,2053,Rural,7,-17.2148990631104,-67.954704284668
40610071,REPUBLICA DE FRANCIA,2053,Rural,3,-17.1344816864203,-67.956879556179
40610072,ELIZARDO PEREZ,2053,Rural,7,-17.297399520874,-67.862075805664
40630001,COTAPATA,2044,Rural,7,-15.9955997467041,-67.1725997924805
40630002,LOS OLIVOS,2044,Rural,3,-16.0154991149902,-67.1698532104492
40630003,SAN FELIPE,2044,Rural,3,-15.99134219514,-67.1948306560514
40630004,SAN PABLO,2044,Rural,3,-15.9580001831055,-67.1922836303711
40630005,NOGALANI,2044,Rural,3,-16.0030994415283,-67.2141571044922
40630007,VILLA ESPERANZA,2044,Rural,3,-16.137513617631,-67.194101512432
40630008,ISRAEL,2044,Rural,3,-16.158163242749,-67.15472573042
40630009,ALTO ASUNTA,2044,Rural,3,-16.103450816054,-67.225896716118
40630010,CAJONES,2044,Rural,3,-16.157648059751,-67.195922851562
40630011,VILLA LITORAL,2044,Rural,7,-16.088074661699,-67.246253490448
40630012,LAGUNILLAS,2044,Rural,3,-16.106399536133,-67.211990356445
40630013,PORVENIR,2044,Rural,3,-16.1006338981667,-67.1748286485675
40630014,COROIQUILLO SAN LORENZO,2044,Rural,3,-16.211792588495,-67.1600472927092
40630015,CHARIA,2044,Rural,7,-16.0624126747516,-67.1697996258735
40630016,SIGUANI GRANDE,2044,Rural,7,-16.0213179547318,-67.1500631570823
40630017,MCAL. SUCRE,2044,Rural,3,-16.03762153899,-67.170468449592
40630018,NUEVA JERUSALEN,2044,Rural,3,-16.0675667436419,-67.1649707555775
40630019,SAN JOSÉ,2044,Rural,7,-16.026516169679,-67.166798472404
40630020,1RO. DE JULIO,2044,Rural,3,-16.052116715978,-67.142030715942
40630021,RENE BARRIENTOS ORTUÑO,2044,Rural,3,-16.122766020033,-67.196498632431
40630022,SAN JUAN UNIDOS,2044,Rural,3,-16.1414559562589,-67.1635813713075
40630023,QUINUNI,2044,Rural,7,-16.2457742672154,-67.1286592483522
40630024,YANAMAYO 1,2044,Rural,3,-16.2544002532959,-67.2463760375977
40630025,LAS AMERICAS,2044,Rural,3,-16.1713472575474,-67.1625298261642
40630027,SAN BARTOLOME,2044,Rural,3,-16.2169990539551,-67.1636962890625
40630028,GUAYABAL,2044,Rural,3,-16.1781649857828,-67.184071719646
40630030,ALTO CHAROBAMBA,2044,Rural,3,-16.2111086161911,-67.2258643507955
40630031,CHAROPLAYA,2044,Rural,3,-16.2068004608154,-67.1963272094727
40630032,CALLISAYA,2044,Rural,7,-16.2013447239675,-67.1780480742457
40630033,YANAMAYO 2,2044,Rural,4,-16.2555999755859,-67.2469177246094
40630034,LA CALZADA,2044,Rural,7,-16.296890184153,-67.3203386068342
40630035,LAS MERCEDES,2044,Rural,7,-16.285299301148,-67.341575622559
40630036,SANTA ROSA,2044,Rural,7,-16.290500640869,-67.299819946289
40630038,TOTORA GRANDE,2044,Rural,7,-16.285400390625,-67.363304138184
40630039,SAN AGUSTIN,2044,Rural,7,-16.261199951172,-67.387275695801
40630041,CONCHITA CHICO,2056,Rural,3,-16.259690570396,-67.403276264668
40630042,CENTRO CONCHITAS,2056,Rural,3,-16.285874514404,-67.395595001778
40630043,VILLA BARRIENTOS,2044,Rural,3,-16.315299987793,-67.42699432373
40630045,PUERTO RICO,2044,Rural,7,-15.913996516859,-67.239251613617
40630046,10 DE FEBRERO,2044,Rural,7,-15.989000320435,-67.218589782715
40630047,CHAMACA,2044,Rural,7,-16.240049356909,-67.2338473796844
40630048,PALMERAS,2044,Rural,7,-16.275800704956,-67.1019093394281
40630049,COLOPAMPA GRANDE,2044,Rural,7,-16.284700393677,-67.28101348877
40630050,TOTORA CHICO,2044,Rural,3,-16.283199310303,-67.354499816895
40630052,SAN MARTIN,2044,Rural,3,-16.199499130249,-67.1376953125
40630053,SAN CRISTOBAL,2044,Rural,3,-16.1995005207192,-67.1379061341289
40630055,SAN PEDRO C,2044,Rural,7,-16.268400192261,-67.066909790039
40630057,ADVENTISTA LA ASUNTA,2044,Rural,7,-16.12806209891,-67.19566822052
40630058,SEGUNDA SAN MARTIN,2044,Rural,7,-16.202600479126,-67.1307983398438
40630060,NUEVA UNION,2044,Rural,3,-16.2759990692139,-67.099365234375
40630061,CUARTA BOLIVAR,2044,Rural,7,-15.8823066855943,-67.2594610452648
40630062,SIGUANI CHICO,2044,Rural,3,-15.9871997833252,-67.1643371582031
40630063,FRANZ TAMAYO DE ILLIMANI,2044,Rural,7,-16.2101928946796,-67.1041851043705
40630064,SANTA FE DE PICHARI,2044,Rural,3,-16.025867183648,-67.187266349793
40630065,NUEVA FLORIDA,2044,Rural,7,-16.2752907840885,-67.0468170642855
40630066,LUIS RAMOS,2044,Rural,7,-16.162399291992,-67.1368963718418
40630067,SAN JORGE,2044,Rural,7,-16.17146031017,-67.134961247445
40630068,ELIZARDO PEREZ,2044,Rural,7,-15.984043961389,-67.092181861401
40630069,CHAROBAMBA,2044,Rural,3,-16.2178722536896,-67.2204872965816
40630070,ALTO SAN LORENZO,2044,Rural,2,-16.1415996551514,-67.2469635009766
40630071,CHOROBAMBA,2044,Rural,3,-15.958399772644,-67.2342300415039
40630072,PUERTO AROMA,2044,Rural,3,-15.9682288623129,-67.1815560460094
40630073,NUEVA ESPERANZA,2044,Rural,3,-16.2837009429932,-67.0935897827148
40630074,AGUA RICA,2044,Rural,3,-15.9141829694255,-67.2837827801703
40630075,NUEVOS HORIZONTES,2044,Rural,7,-16.0673544997624,-67.0843377113343
40630076,CEDRONI,2044,Rural,3,-15.974134774918,-67.117988109589
40630077,EL PALMAR,2044,Rural,7,-16.205900192261,-67.218360900879
40630078,GUALBERTO VILLARROEL,2044,Rural,3,-16.080011583713,-67.242842435836
40630080,JUANCITO PINTO,2044,Rural,3,-16.2635845153306,-67.0766516923909
40630081,COROIQUILLO,2044,Rural,3,-16.1328306313143,-67.261237382889
40630082,INCA HUARA,2044,Rural,3,-15.9490003585815,-67.2503662109375
40630083,NUEVA AMERICA,2044,Rural,3,-16.166208366265,-67.106903493404
40630084,EBEN EZER,2044,Rural,2,-16.2401008605957,-67.1367874145508
40630085,VILLA PORVENIR,2044,Rural,7,-15.9555997848511,-67.1753082275391
40630086,PUERTO MEJILLONES,2044,Rural,3,-15.9054002761841,-67.2263565063477
40630087,SAYPINA,2044,Rural,3,-16.065618903322,-67.075975179599
40630089,LA ASUNTA,2044,Rural,4,-16.122487892258,-67.1971268653871
40630090,BARTOLINA SISA,2044,Rural,2,-16.022719714116,-67.179082810879
40630092,BOOPI MOTACAL,2044,Rural,7,-16.1365599680348,-67.1793055534364
40630093,JAHUIRA PAMPA,2044,Rural,7,-15.859399795532,-67.179901123047
40630094,SAN FERNANDO,2044,Rural,3,-15.895299911499,-67.2461624145508
40630095,SAN LORENZO,2044,Rural,3,-15.8958718668906,-67.2640773057934
40630096,ALTO BALLIVIAN,2044,Rural,3,-16.27440071106,-67.3027760386471
40630097,AUCOPANC SAYPINA,2044,Rural,3,-16.0611383431288,-67.0865178382372
40630098,SAN JUAN DE CHAQUETY,2044,Rural,3,-16.2877611934528,-66.9848251342769
40630099,NUEVO AMANECER CHAQUETY,2044,Rural,2,-16.264128987321,-67.0094299316402
40630100,2 DE MARZO,2044,Rural,3,-16.3048971073221,-66.9681777954106
40630101,VILLA EL CARMEN,2044,Rural,3,-16.1492212928319,-67.2448110580448
40630102,ALTO SIGUANI,2044,Rural,3,-16.010512042194,-67.1258925706607
40630103,ANDINA,2044,Rural,3,-16.0959756401241,-67.0305953025821
40630104,SAN JUAN AMERICA,2044,Rural,3,-16.173053741455,-67.134773254395
40630105,PLAYA ANCHA,2044,Rural,3,-16.2770975614505,-67.262715684971
40630106,GUALBERTO VILLARROEL QUINUNI,2044,Rural,3,-16.2445141522555,-67.1004498004911
40630107,NUEVA MERCEDES,2044,Rural,3,-16.053033828735,-67.172668457031
40630108,SAN JUAN DE NARANJANI,2044,Rural,3,-16.3093601683294,-67.2547894716258
40630109,SANTA ELENA,2044,Rural,3,-16.2158202999548,-67.0887265205382
40630110,CERRO VERDE  A,2044,Rural,3,-16.2746464325851,-67.1143653865662
40630113,ELIZARDO PEREZ - LA ASUNTA,2044,Rural,3,-16.2959411015678,-67.1024322509766
40630114,LUIS ESPINAL CAMPS,2044,Rural,3,-16.125144784023,-67.197130322456
40630115,LIC. REYNALDO CALCINA LUNA - BELMONTE,2044,Rural,3,-16.5455442419004,-68.0735206604004
40630118,GENOVEVA RIOS,2044,Rural,3,-16.0704754876161,-67.2727207239272
40630119,ELIZARDO PEREZ - LA ASUNTA B,2044,Rural,4,-16.2959411015678,-67.1024322509766
40640001,GERARDO SARMIENTO ULLOA,2039,Rural,2,-17.080272558585,-67.2555227279668
40640002,ICHOCA I,2039,Rural,3,-17.1403007507324,-67.1798400878906
40640003,PEDRO DOMINGO MURILLO,2039,Rural,7,-17.1846099710349,-67.257441043854
40640004,SIMON BOLIVAR,2039,Rural,7,-17.124689506675,-67.2838525772092
40640005,ELIZARDO PEREZ,2039,Rural,3,-17.1613006591797,-67.211181640625
40640006,SAYAQUIRA,2039,Rural,3,-17.0917337331595,-67.2478566169736
40640007,COLLPA,2039,Rural,3,-17.137199401856,-67.238204956055
40640010,VILLA BARRIENTOS,2039,Rural,3,-17.2889003753662,-67.1570205688477
40640012,NUEVA ESPERANZA DE SURIPI,2039,Rural,3,-17.292319605352,-67.2177009582518
40640013,YAHUAROCO,2039,Rural,7,-17.3360996246338,-67.1928100585938
40640014,ZENOBIO GALLARDO VEGA DE MATHA,2039,Rural,7,-17.0848896469661,-67.1537007093426
40640015,HUARAHUARANI,2039,Rural,3,-17.0438995361328,-67.1756973266602
40640021,SAN ANTONIO,2039,Rural,3,-17.1550998687744,-67.0901870727539
40640023,SACA SACA,2039,Rural,3,-17.1383991241455,-67.0962448120117
40640024,MEJILLONES,2039,Rural,3,-17.1443004608154,-67.0773315429688
40640025,LURUTA,2039,Rural,7,-17.2320003509521,-67.1279678344727
40640026,CACOMA,2039,Rural,3,-17.2670001983643,-67.1166152954102
40640027,YUNGUYO,2039,Rural,3,-17.2462997436523,-67.090217590332
40640028,TOTORA,2039,Rural,3,-17.1604995727539,-67.1192398071289
40640030,ROSA BELEN,2039,Rural,3,-17.2042999267578,-67.1578216552734
40640031,EDUARDO ABAROA,2039,Rural,7,-17.2563512859321,-67.3040781821164
40640033,GERMAN BUSCH DE CHALLA,2039,Rural,7,-17.2332992553711,-67.1665954589844
40640034,LITORAL DE AÑAHUAYANI,2039,Rural,3,-17.3196630390159,-67.287140607834
40640035,PAMPOCO,2039,Rural,3,-17.162799835205,-67.1757984161375
40640036,NUEVA JERUSALEN,2039,Rural,3,-17.2804937824727,-67.2943511009218
40640038,HUARACA,2039,Rural,3,-17.2916752010035,-67.2684502601626
40640039,ICHOCA II,2039,Rural,4,-17.1406993865967,-67.1784210205078
40640040,TOCO,2039,Rural,3,-17.2413997650146,-67.1606140136719
40650001,COROCUTA,2034,Rural,3,-16.9491441113629,-67.5576884746555
40650002,ATOROMA,2033,Rural,3,-16.9918003082275,-67.5067138671875
40650003,LA LLOJA,2034,Rural,7,-16.7476997375488,-67.5736618041992
40650004,PUCARANI,2034,Rural,7,-16.9311008453369,-67.5615615844727
40650005,BOLIVIA,2034,Rural,7,-16.8740955182124,-67.4979757666593
40650009,PARARANI,2034,Rural,3,-16.900999069214,-67.527923583984
40650010,HUMARUTA ALTA,2034,Rural,3,-16.890100479126,-67.540573120117
40650011,HUMARUTA BAJA,2034,Rural,3,-16.885400772095,-67.543014526367
40650012,UCHAMBAYA,2034,Rural,3,-16.8899993896484,-67.5481567382812
40650013,WILAPAMPA,2034,Rural,3,-16.8703994750977,-67.579963684082
40650014,16 DE JULIO,2034,Rural,3,-16.9441158452604,-67.5490602850918
40650016,HUICHURAYA,2034,Rural,7,-16.9699976171933,-67.5305792093278
40650017,JACHAPAMPA,2032,Rural,3,-16.85359954834,-67.999328613281
40650020,TIRCO,2034,Rural,3,-16.8334572064392,-67.564440131187
40650021,EL ASIENTO,2034,Rural,7,-16.8197002410889,-67.5601577758789
40650023,ARACA TORREPAMPA,2034,Rural,7,-16.8317481722443,-67.5768929123876
40650024,HUERTA GRANDE,2034,Rural,3,-16.8264665631241,-67.5844124555591
40650025,TUCURPAYA,2034,Rural,3,-16.8306999206543,-67.5794448852539
40650026,CEBADA PATA,2034,Rural,3,-16.8169002532959,-67.5695648193359
40650027,COLLPANI,2034,Rural,7,-16.8719005584717,-67.544792175293
40650028,MACHACAMARCA,2034,Rural,3,-16.857799530029,-67.544372558594
40650029,COTAPAMPA,2034,Rural,3,-16.849000930786,-67.55216217041
40650030,AHIJADERA,2034,Rural,3,-16.8938264000559,-67.5293971300124
40650033,SACANI CASTILLOMA,2034,Rural,7,-16.944299697876,-67.6136245727539
40650034,QUEBRADA,2034,Rural,3,-16.9626691039039,-67.5788326263425
40650035,KHARA,2034,Rural,3,-16.9710006713867,-67.5774688720703
40650036,AGUA SALUD,2034,Rural,3,-16.960599899292,-67.6075134277344
40650037,SICO,2034,Rural,3,-16.8836002349854,-67.6680068969727
40650038,CALLANCANI,2034,Rural,3,-16.9408561611256,-67.642046332359
40650039,LUIS ESPINAL CAMPS,2034,Rural,7,-16.9293516277189,-67.5773471593855
40650040,YUNGA YUNGA,2034,Rural,2,-16.9209636017406,-67.5776571035387
40650041,GERMAN BUSCH BECERRA,2034,Rural,4,-16.900722712758,-67.540819227695
40650043,COLLANA,2034,Rural,3,-16.9006004333496,-67.5258560180664
40650044,BOLIVIA ANEXO,2034,Rural,3,-16.886100769043,-67.509078979492
40650045,VICENTE MERCADO PARDO,2034,Rural,4,-16.8376485174081,-67.5597117543219
40680001,SOREJAYA,2023,Rural,3,-15.82468072285,-68.7643282413482
40680002,AQUILAMBAYA,2023,Rural,3,-15.8413470528051,-68.7685456275939
40680004,MILLIRAYA,2023,Rural,3,-15.8209663113636,-68.7335828542713
40680005,HUAYCHO,2023,Rural,7,-15.814325110598,-68.733876764774
40680006,KOSIMANI,2023,Rural,3,-15.7928298065155,-68.7266647815702
40680007,CHIACANI,2023,Rural,7,-15.7663478068634,-68.7281757593158
40680008,CHICHIAQUI,2023,Rural,2,-15.7495043502219,-68.7499141693115
40680009,PUSAPUSA,2023,Rural,3,-15.7817900711155,-68.7410157918927
40680010,COMBLILI,2023,Rural,2,-15.7486064248191,-68.7967891693114
40680012,TICAMBLAYA,2023,Rural,3,-15.8331468890117,-68.7324432134629
40680013,COCHIPATA,2023,Rural,3,-15.8311201229849,-68.7333823442464
40680014,COLLPANI,2023,Rural,3,-15.822199821472,-68.74666595459
40680015,CARAZANI,2020,Rural,7,-15.739999771118,-68.769180297852
40680016,POROBAYA,2020,Rural,3,-15.71280002594,-68.749237060547
40680017,CHUCHULAYA,2020,Rural,3,-15.713000297546,-68.730903625488
40680018,CHURIHUMANI,2020,Rural,3,-15.732000350952,-68.776405334473
40680020,GUALBERTO VILLARROEL,2023,Rural,4,-15.8240944301231,-68.7640969753261
40680022,CATUHUAYA,2023,Rural,3,-15.7419104711181,-68.8295307632293
40680027,KAPAHUAYA,2023,Rural,3,-15.7174560016324,-68.7839224811402
40680028,TICATA,2023,Rural,3,-15.766300201416,-68.709968566895
40680029,TAMBOCUSI A,2023,Rural,3,-15.8415234223596,-68.7507838010788
40710001,LADISLAO CABRERA,2012,Rural,3,-17.592699050903,-69.44800567627
40710002,EDUARDO ABAROA,2012,Rural,4,-17.591999053955,-69.446937561035
40710004,CHINOCAVI,2012,Rural,3,-17.71960067749,-69.332740783691
40710007,RIO BLANCO,2012,Rural,7,-17.891807219165,-69.072342872619
40710008,PASTO GRANDE,2012,Rural,2,-17.8046149017512,-69.0020363330843
40710009,COSAPA,2012,Rural,3,-17.9023327022428,-69.2851871252063
40710010,EDUARDO ABAROA DE SEPULTURAS,2012,Rural,3,-17.9410275212363,-69.1626091003419
40710011,COBRE VILLA,2012,Rural,3,-17.7439176872797,-68.9261064529419
40710014,IRPI IRPI,2012,Rural,2,-17.466481906395,-69.100422978401
40710022,PIÑUTA,2012,Rural,7,-17.4364448510376,-69.1041672821061
40710024,KAPARUMIRI,2012,Rural,3,-17.386630565731,-69.176800549031
40710025,GUALBERTO VILLARROEL,2012,Rural,7,-17.5174615563759,-69.117761671543
40710029,JALSURI,2012,Rural,2,-17.7327555535353,-69.0639218091965
40710030,EDUARDO ABAROA DE PACUNTAVI,2012,Rural,3,-17.5836655696687,-69.1921337842946
40710032,SICUANI TRIPARTITO,2012,Rural,7,-17.49444292733,-69.465868234635
40710034,CHACOMA,2012,Rural,2,-17.4613546376373,-69.1292566652302
40730205,ALTO ACHACHICALA,2083,Rural,3,-16.3526000976562,-68.0851440429688
40730206,CENTRO ACHACHICALA,2083,Rural,2,-16.4263000488281,-68.1259689331055
40730209,PONGO,2083,Rural,3,-16.3311472953403,-67.9816360473635
40730210,SIETE LAGUNAS,2083,Rural,3,-16.4302005767822,-68.1479797363281
80670006,MUROAGUA,2025,Rural,2,-14.791296066159,-68.4777215
80670008,CHIRIMAYO,2025,Rural,2,-14.829600334168,-68.409378051758
40850001,DURAZNILLO,3037,Rural,3,-17.6842002868652,-65.8308715820312
40850002,TOJRACOLLO,3037,Rural,2,-17.6564998626709,-65.8043365478516
40850004,GUSTAVO GARCIA PEREIRA,3037,Rural,3,-17.7017002105713,-65.7485427856445
40850005,JOSE BALLIVIAN,3037,Rural,3,-17.6798992156982,-65.7503356933594
40850006,23 DE MARZO DE CUCHU MUELA,3037,Rural,3,-17.6518993377686,-65.7950744628906
40850008,HUAÑACOTA,3037,Rural,3,-17.632999420166,-65.7917022705078
40850010,RENE PANOSO LARA,3037,Rural,2,-17.7017002105713,-65.7485427856445
40850012,CUCHUMUELA,3037,Rural,4,-17.6521295811712,-65.7931280136109
40870002,2 DE MARZO,3033,Rural,7,-17.2180995941162,-64.9220352172852
40870004,AYOPAYA,3033,Rural,7,-16.9078774574541,-64.9994002580639
40870005,ALTO CHIJINI,3033,Rural,3,-17.1720718888692,-65.0260368585595
40870009,CHASQUI,3033,Rural,3,-16.9860992431641,-64.8207778930664
40870011,LADISLAO CABRERA,3033,Rural,2,-17.1368007659912,-64.8780364990234
40870012,MARCELO QUIROGA SANTA CRUZ,3033,Rural,7,-17.012300491333,-65.0415573120117
40870013,GUALBERTO VILLARROEL LOPEZ,3033,Rural,7,-17.1734008789062,-64.9146499633789
40870014,25 DE JULIO,3033,Rural,3,-17.1275005340576,-64.8375549316406
40870016,LITORAL,3033,Rural,3,-16.8391990661621,-64.7948303222656
40870017,BUENA VISTA,3033,Rural,3,-17.2101993560791,-64.9791488647461
40870018,GERMAN BUSCH,3033,Rural,3,-17.0865993499756,-64.9780807495117
40870019,ISRAEL,3033,Rural,7,-17.2217998504639,-64.8398895263672
40870022,JOSE MARIA LINARES,3033,Rural,3,-17.2236995697021,-64.77587890625
40870023,PUERTO CHIMORE,3033,Rural,7,-16.8297280273005,-64.974896550179
40870024,SAN JORGE,3033,Rural,3,-17.2234992980957,-64.9404830932617
40870027,TORIBIO CLAURE MONTAÑO,3033,Rural,7,-17.156099319458,-64.9667358398438
40870028,VILLA IMPERIAL,3033,Rural,7,-17.1861000061035,-64.8077392578125
40870029,SEBASTIAN PAGADOR,3033,Rural,2,-17.1678009033203,-64.7527084350586
40870031,COPACABANA,3033,Rural,2,-17.152099609375,-64.7829742431641
40870032,CORNELIO SAAVEDRA,3033,Rural,3,-17.1959991455078,-64.7627105712891
40870033,ESMERALDA,3033,Rural,7,-17.2255001068115,-64.6858367919922
40870036,JUAN PABLO II,3033,Rural,7,-17.119800567627,-64.7692184448242
40870037,MCAL. DE AYACUCHO,3033,Rural,7,-17.0711002349854,-65.0587844848633
40870042,SAN BENITO,3033,Rural,3,-17.2630996704102,-64.7629852294922
40870043,SAN LORENZO,3033,Rural,3,-17.2495859424263,-64.888122498989
40870045,TENIENTE CORONEL HUGO CHAVEZ FRIAS,3033,Rural,7,-17.0118151337752,-64.9705767631534
40870046,SIMON BOLIVAR,3033,Rural,3,-17.1874008178711,-64.9533233642578
40870048,PADILLA,3033,Rural,3,-17.1389999389648,-65.0689544677734
40870049,PARAISO,3033,Rural,7,-17.0144996643066,-65.0025177001953
40870055,SANTA FE A,3033,Rural,7,-17.1728992462158,-64.8712387084961
40870056,TRINITARIO,3033,Rural,3,-16.8964996337891,-64.9728164672852
40870057,VALLE CENTRAL,3033,Rural,3,-17.0884990692139,-64.8949737548828
40870059,VALLE TUNARI,3033,Rural,7,-17.2607002258301,-64.6978454589844
40870062,VILLA NUEVA,3033,Rural,7,-17.114200592041,-65.0024871826172
40870063,VILLA VERDE,3033,Rural,3,-17.168399810791,-65.001335144043
40870064,YAICUATE,3033,Rural,7,-16.781499862671,-64.944229125977
40870065,ALTO SAN PABLO,3033,Rural,7,-17.0501003265381,-65.0829086303711
40870066,HERNAN SILES,3033,Rural,7,-17.0182105832202,-64.9510008096698
40870070,BUENAS NUEVAS,3033,Rural,7,-17.11669921875,-64.9177474975586
40870073,1RO. DE MAYO B,3033,Rural,7,-16.8619003295898,-64.8202514648438
40870074,1RO. DE MAYO A,3033,Rural,3,-16.8651008605957,-64.986930847168
40870080,SIGLO XX,3033,Rural,2,-17.032600402832,-64.7432556152344
40870082,SAN ANTONIO,3033,Rural,3,-17.1641299592772,-64.9052413702009
40870084,SAN ISIDRO,3033,Rural,3,-17.1117000579834,-64.824592590332
40870085,SANTA ANA,3033,Rural,3,-17.0926990509033,-64.8519973754883
40870087,EDUARDO ABAROA,3033,Rural,4,-16.8391990661621,-64.7948303222656
40870088,SAN JUAN DE DIOS,3033,Rural,7,-17.0058994293213,-64.750617980957
40870099,RENE BARRIENTOS ORTUÑO,3033,Rural,3,-17.0226001739502,-64.9211730957031
40870100,SAN PEDRO,3033,Rural,3,-17.0543994903564,-64.8287887573242
40870101,SUCRE,3033,Rural,3,-17.2101001739502,-64.6974716186523
40870102,ADELA ZAMUDIO,3033,Rural,3,-17.2480331744659,-64.7568001747135
40870103,JOSE CARRASCO,3033,Rural,3,-17.0564002990723,-64.8760223388672
40870106,PAPA FRANCISCO,3033,Rural,7,-17.1199794047928,-64.7714879985657
40870110,JESUS SAAVEDRA,3033,Rural,4,-16.9860992431641,-64.8207778930664
40870117,JUANCITO PINTO,3033,Rural,7,-16.9983441295099,-65.0747921939698
40870118,DIONISIO MORALES CHOQUE,3033,Rural,7,-17.0169499470206,-65.0351920600739
40870119,CHE GUEVARA,3033,Rural,3,-17.1037143869022,-64.9270534515381
40870120,RODOLFO JOAQUIN ILLANES ALVARADO,3033,Rural,1,-17.1582389848357,-64.9693894386292
40900021,PADRE ANDRES CUSCHIERI,3024,Rural,4,-17.3827320965204,-66.2224396940079
40900028,SAUSALITO II,3024,Rural,4,-17.386999130249,-66.213241577148
41880002,SAGRADO CORAZON DE MARIA,7067,Rural,2,-16.742837438531,-61.79005711039
41890001,1 DE JULIO,7036,Rural,2,-16.848124823223,-63.434629440308
41890003,8 DE OCTUBRE,7036,Rural,7,-16.1812209402566,-64.0416240692139
41890004,12 DE ABRIL,7036,Rural,1,-16.5268001556396,-63.7118530273438
41890005,PROF. JOSE CABRERA RIVERO,7036,Rural,6,-16.4054435541067,-63.864544391632
41890008,GUALBERTO VILLARROEL II,7036,Rural,3,-16.3898188986756,-63.8769471522179
41910001,CORBAN SCHALLERS,7029,Rural,3,-18.717199325561,-64.186706542969
41910002,OLGA RENJEL DE CABRERA,7029,Rural,4,-18.716999053955,-64.18189239502
41910003,LA HIGUERA,7029,Rural,2,-18.794399261475,-64.200981140137
